Forest Size, Forest Depth, Patterns threshold, Edges Threshold, Learner, Train Accuracy, Test Accuracy, Test Accuracy (gain), F1_macro, F1_macro (gain), F1_micro, ROC_AUC, ROC_AUC (gain), Patterns Count, Patterns Ratio, Training Time, Pruning Time
50,15,1,0.9,LinearSVC(max_iter=10000),0.965,0.965,-0.006,0.948,-0.009,0.965,0.954,-0.01,478,0.782,0:16:23.590489,0:06:21.923537
,,,,,,,,,,,,,,,,
50,15,1,0.9,LogisticRegression(max_iter=10000),0.968,0.967,-0.004,0.95,-0.007,0.967,0.954,-0.01,478,0.782,0:02:23.650899,0:06:21.923537
,,,,,,,,,,,,,,,,
50,15,1,0.85,MultinomialNB(),0.898,0.899,-0.072,0.857,-0.1,0.899,0.886,-0.078,414,0.678,0:00:00.678699,0:05:08.252702
,,,,,,,,,,,,,,,,
50,15,1,0.85,LinearSVC(max_iter=10000),0.956,0.955,-0.016,0.934,-0.023,0.955,0.949,-0.016,414,0.678,0:14:22.386642,0:05:08.252702
,,,,,,,,,,,,,,,,
50,15,1,0.85,LogisticRegression(max_iter=10000),0.958,0.957,-0.014,0.936,-0.021,0.957,0.947,-0.018,414,0.678,0:02:13.221402,0:05:08.252702
,,,,,,,,,,,,,,,,
50,15,1,0.8,MultinomialNB(),0.872,0.872,-0.099,0.829,-0.128,0.872,0.878,-0.087,358,0.586,0:00:00.603253,0:04:13.978383
,,,,,,,,,,,,,,,,
50,15,1,0.8,LinearSVC(max_iter=10000),0.956,0.956,-0.015,0.935,-0.022,0.956,0.95,-0.014,358,0.586,0:14:31.821469,0:04:13.978383
,,,,,,,,,,,,,,,,
50,15,1,0.8,LogisticRegression(max_iter=10000),0.957,0.956,-0.015,0.935,-0.022,0.956,0.948,-0.017,358,0.586,0:01:43.821369,0:04:13.978383
,,,,,,,,,,,,,,,,
50,15,1,0.7,MultinomialNB(),0.82,0.82,-0.152,0.778,-0.179,0.82,0.86,-0.105,226,0.37,0:00:00.393779,0:02:31.586029
,,,,,,,,,,,,,,,,
50,15,1,0.7,LinearSVC(max_iter=10000),0.912,0.911,-0.06,0.869,-0.087,0.911,0.884,-0.08,226,0.37,0:08:41.056697,0:02:31.586029
,,,,,,,,,,,,,,,,
50,15,1,0.7,LogisticRegression(max_iter=10000),0.912,0.91,-0.061,0.868,-0.089,0.91,0.878,-0.086,226,0.37,0:01:06.513823,0:02:31.586029
,,,,,,,,,,,,,,,,
50,15,1,0.6,MultinomialNB(),0.9,0.9,-0.071,0.852,-0.105,0.9,0.861,-0.103,92,0.151,0:00:00.211520,0:01:31.631439
,,,,,,,,,,,,,,,,
50,15,1,0.6,LinearSVC(max_iter=10000),0.903,0.902,-0.069,0.856,-0.101,0.902,0.868,-0.096,92,0.151,0:03:13.205718,0:01:31.631439
,,,,,,,,,,,,,,,,
50,15,1,0.6,LogisticRegression(max_iter=10000),0.898,0.898,-0.074,0.847,-0.11,0.898,0.853,-0.111,92,0.151,0:00:31.292944,0:01:31.631439
,,,,,,,,,,,,,,,,
50,15,2,1,MultinomialNB(),0.927,0.927,0,0.892,0,0.927,0.902,0,587,1,0:00:00.957170,0:08:51.073252
,,,,,,,,,,,,,,,,
50,15,2,1,LinearSVC(max_iter=10000),0.972,0.971,0,0.957,0,0.971,0.967,0,587,1,0:19:08.336829,0:08:51.073252
,,,,,,,,,,,,,,,,
50,15,2,1,LogisticRegression(max_iter=10000),0.973,0.971,0,0.957,0,0.971,0.964,0,587,1,0:03:36.133765,0:08:51.073252
,,,,,,,,,,,,,,,,
50,15,2,0.975,MultinomialNB(),0.914,0.914,-0.057,0.876,-0.081,0.914,0.894,-0.07,561,0.956,0:00:00.886797,0:08:14.679616
,,,,,,,,,,,,,,,,
50,15,2,0.975,LinearSVC(max_iter=10000),0.971,0.971,0,0.957,0,0.971,0.966,0.002,561,0.956,0:18:40.111904,0:08:14.679616
,,,,,,,,,,,,,,,,
50,15,2,0.975,LogisticRegression(max_iter=10000),0.973,0.972,0,0.958,0.001,0.972,0.965,0,561,0.956,0:03:24.400607,0:08:14.679616
,,,,,,,,,,,,,,,,
50,15,2,0.95,MultinomialNB(),0.909,0.91,-0.061,0.87,-0.087,0.91,0.891,-0.074,512,0.872,0:00:00.820674,0:07:05.478826
,,,,,,,,,,,,,,,,
50,15,2,0.95,LinearSVC(max_iter=10000),0.967,0.967,-0.005,0.95,-0.007,0.967,0.956,-0.008,512,0.872,0:18:33.985592,0:07:05.478826
,,,,,,,,,,,,,,,,
50,15,2,0.95,LogisticRegression(max_iter=10000),0.969,0.968,-0.003,0.952,-0.005,0.968,0.956,-0.008,512,0.872,0:03:12.266482,0:07:05.478826
,,,,,,,,,,,,,,,,
50,15,2,0.925,MultinomialNB(),0.91,0.911,-0.06,0.871,-0.086,0.911,0.892,-0.073,491,0.836,0:00:00.804729,0:06:36.174078
,,,,,,,,,,,,,,,,
50,15,2,0.925,LinearSVC(max_iter=10000),0.967,0.966,-0.005,0.949,-0.007,0.966,0.955,-0.009,491,0.836,0:17:10.815297,0:06:36.174078
,,,,,,,,,,,,,,,,
50,15,2,0.925,LogisticRegression(max_iter=10000),0.968,0.967,-0.004,0.95,-0.007,0.967,0.953,-0.011,491,0.836,0:02:35.707780,0:06:36.174078
,,,,,,,,,,,,,,,,
50,15,2,0.9,MultinomialNB(),0.91,0.911,-0.06,0.871,-0.085,0.911,0.892,-0.073,469,0.799,0:00:00.760010,0:06:08.285801
,,,,,,,,,,,,,,,,
50,15,2,0.9,LinearSVC(max_iter=10000),0.965,0.965,-0.006,0.948,-0.009,0.965,0.954,-0.01,469,0.799,0:16:15.115885,0:06:08.285801
,,,,,,,,,,,,,,,,
50,15,2,0.9,LogisticRegression(max_iter=10000),0.968,0.967,-0.004,0.95,-0.007,0.967,0.954,-0.01,469,0.799,0:02:11.993209,0:06:08.285801
,,,,,,,,,,,,,,,,
50,15,2,0.85,MultinomialNB(),0.901,0.901,-0.07,0.86,-0.097,0.901,0.887,-0.078,407,0.693,0:00:00.647185,0:04:58.054226
,,,,,,,,,,,,,,,,
50,15,2,0.85,LinearSVC(max_iter=10000),0.956,0.955,-0.016,0.934,-0.023,0.955,0.949,-0.016,407,0.693,0:14:07.391078,0:04:58.054226
,,,,,,,,,,,,,,,,
50,15,2,0.85,LogisticRegression(max_iter=10000),0.958,0.957,-0.014,0.936,-0.021,0.957,0.947,-0.018,407,0.693,0:02:18.393445,0:04:58.054226
,,,,,,,,,,,,,,,,
50,15,2,0.8,MultinomialNB(),0.882,0.882,-0.089,0.84,-0.117,0.882,0.884,-0.081,351,0.598,0:00:00.583289,0:04:02.584990
,,,,,,,,,,,,,,,,
50,15,2,0.8,LinearSVC(max_iter=10000),0.956,0.956,-0.015,0.935,-0.022,0.956,0.95,-0.014,351,0.598,0:14:13.401704,0:04:02.584990
,,,,,,,,,,,,,,,,
50,15,2,0.8,LogisticRegression(max_iter=10000),0.957,0.956,-0.015,0.935,-0.022,0.956,0.948,-0.017,351,0.598,0:01:32.866786,0:04:02.584990
,,,,,,,,,,,,,,,,
50,15,2,0.7,MultinomialNB(),0.82,0.82,-0.152,0.778,-0.179,0.82,0.86,-0.105,226,0.385,0:00:00.393630,0:02:27.873766
,,,,,,,,,,,,,,,,
50,15,2,0.7,LinearSVC(max_iter=10000),0.912,0.911,-0.06,0.869,-0.087,0.911,0.884,-0.08,226,0.385,0:08:07.776760,0:02:27.873766
,,,,,,,,,,,,,,,,
50,15,2,0.7,LogisticRegression(max_iter=10000),0.912,0.91,-0.061,0.868,-0.089,0.91,0.878,-0.086,226,0.385,0:01:04.732354,0:02:27.873766
,,,,,,,,,,,,,,,,
50,15,2,0.6,MultinomialNB(),0.9,0.9,-0.071,0.852,-0.105,0.9,0.861,-0.103,92,0.157,0:00:00.231347,0:01:29.511813
,,,,,,,,,,,,,,,,
50,15,2,0.6,LinearSVC(max_iter=10000),0.903,0.902,-0.069,0.856,-0.101,0.902,0.868,-0.096,92,0.157,0:02:45.350049,0:01:29.511813
,,,,,,,,,,,,,,,,
50,15,2,0.6,LogisticRegression(max_iter=10000),0.898,0.898,-0.074,0.847,-0.11,0.898,0.853,-0.111,92,0.157,0:00:31.497325,0:01:29.511813
,,,,,,,,,,,,,,,,
100,5,1,1,MultinomialNB(),0.925,0.926,0,0.891,0,0.926,0.902,0,473,1,0:00:00.778419,0:05:57.537359
,,,,,,,,,,,,,,,,
100,5,1,1,LinearSVC(max_iter=10000),0.971,0.97,0,0.956,0,0.97,0.966,0,473,1,0:15:24.193729,0:05:57.537359
,,,,,,,,,,,,,,,,
100,5,1,1,LogisticRegression(max_iter=10000),0.973,0.971,0,0.957,0,0.971,0.965,0,473,1,0:02:16.788922,0:05:57.537359
,,,,,,,,,,,,,,,,
100,5,1,0.975,MultinomialNB(),0.913,0.914,-0.057,0.875,-0.082,0.914,0.894,-0.071,456,0.964,0:00:00.752659,0:05:36.188552
,,,,,,,,,,,,,,,,
100,5,1,0.975,LinearSVC(max_iter=10000),0.971,0.971,-0.001,0.956,-0.001,0.971,0.965,0,456,0.964,0:15:19.000855,0:05:36.188552
,,,,,,,,,,,,,,,,
100,5,1,0.975,LogisticRegression(max_iter=10000),0.972,0.971,0,0.957,0,0.971,0.964,-0.001,456,0.964,0:02:36.465948,0:05:36.188552
,,,,,,,,,,,,,,,,
100,5,1,0.95,MultinomialNB(),0.908,0.909,-0.063,0.869,-0.089,0.909,0.89,-0.075,418,0.884,0:00:00.720248,0:04:53.072639
,,,,,,,,,,,,,,,,
100,5,1,0.95,LinearSVC(max_iter=10000),0.967,0.966,-0.006,0.949,-0.008,0.966,0.955,-0.01,418,0.884,0:15:23.578231,0:04:53.072639
,,,,,,,,,,,,,,,,
100,5,1,0.95,LogisticRegression(max_iter=10000),0.969,0.968,-0.004,0.952,-0.006,0.968,0.956,-0.009,418,0.884,0:02:17.407487,0:04:53.072639
,,,,,,,,,,,,,,,,
100,5,1,0.925,MultinomialNB(),0.908,0.909,-0.063,0.869,-0.088,0.909,0.891,-0.074,402,0.85,0:00:00.668121,0:04:38.465889
,,,,,,,,,,,,,,,,
100,5,1,0.925,LinearSVC(max_iter=10000),0.966,0.966,-0.006,0.949,-0.009,0.966,0.955,-0.01,402,0.85,0:14:51.000801,0:04:38.465889
,,,,,,,,,,,,,,,,
100,5,1,0.925,LogisticRegression(max_iter=10000),0.968,0.967,-0.004,0.95,-0.007,0.967,0.954,-0.011,402,0.85,0:02:15.375611,0:04:38.465889
,,,,,,,,,,,,,,,,
100,5,1,0.9,MultinomialNB(),0.908,0.908,-0.063,0.869,-0.089,0.908,0.891,-0.074,384,0.812,0:00:00.653624,0:04:21.270343
,,,,,,,,,,,,,,,,
100,5,1,0.9,LinearSVC(max_iter=10000),0.965,0.965,-0.006,0.948,-0.01,0.965,0.954,-0.011,384,0.812,0:13:33.716630,0:04:21.270343
,,,,,,,,,,,,,,,,
100,5,1,0.9,LogisticRegression(max_iter=10000),0.968,0.967,-0.004,0.951,-0.007,0.967,0.955,-0.01,384,0.812,0:01:47.091218,0:04:21.270343
,,,,,,,,,,,,,,,,
100,5,1,0.85,MultinomialNB(),0.898,0.899,-0.073,0.857,-0.1,0.899,0.887,-0.078,337,0.712,0:00:00.537505,0:03:33.268029
,,,,,,,,,,,,,,,,
100,5,1,0.85,LinearSVC(max_iter=10000),0.956,0.955,-0.016,0.934,-0.023,0.955,0.949,-0.016,337,0.712,0:10:42.778804,0:03:33.268029
,,,,,,,,,,,,,,,,
100,5,1,0.85,LogisticRegression(max_iter=10000),0.959,0.957,-0.014,0.937,-0.021,0.957,0.947,-0.018,337,0.712,0:01:44.645903,0:03:33.268029
,,,,,,,,,,,,,,,,
100,5,1,0.8,MultinomialNB(),0.883,0.883,-0.088,0.841,-0.116,0.883,0.884,-0.081,290,0.613,0:00:00.477707,0:02:54.888830
,,,,,,,,,,,,,,,,
100,5,1,0.8,LinearSVC(max_iter=10000),0.956,0.956,-0.016,0.935,-0.022,0.956,0.95,-0.015,290,0.613,0:13:06.147426,0:02:54.888830
,,,,,,,,,,,,,,,,
100,5,1,0.8,LogisticRegression(max_iter=10000),0.957,0.956,-0.015,0.935,-0.022,0.956,0.948,-0.017,290,0.613,0:01:27.334836,0:02:54.888830
,,,,,,,,,,,,,,,,
100,5,1,0.7,MultinomialNB(),0.82,0.819,-0.152,0.777,-0.18,0.819,0.858,-0.107,191,0.404,0:00:00.355567,0:01:52.585979
,,,,,,,,,,,,,,,,
100,5,1,0.7,LinearSVC(max_iter=10000),0.912,0.911,-0.061,0.87,-0.088,0.911,0.884,-0.081,191,0.404,0:06:39.790792,0:01:52.585979
,,,,,,,,,,,,,,,,
100,5,1,0.7,LogisticRegression(max_iter=10000),0.912,0.911,-0.061,0.868,-0.089,0.911,0.879,-0.086,191,0.404,0:00:49.117776,0:01:52.585979
,,,,,,,,,,,,,,,,
100,5,1,0.6,MultinomialNB(),0.903,0.903,-0.069,0.857,-0.1,0.903,0.87,-0.095,79,0.167,0:00:00.196740,0:01:14.208524
,,,,,,,,,,,,,,,,
100,5,1,0.6,LinearSVC(max_iter=10000),0.902,0.902,-0.07,0.856,-0.101,0.902,0.868,-0.097,79,0.167,0:01:47.360989,0:01:14.208524
,,,,,,,,,,,,,,,,
100,5,1,0.6,LogisticRegression(max_iter=10000),0.898,0.898,-0.074,0.847,-0.11,0.898,0.853,-0.112,79,0.167,0:00:26.258167,0:01:14.208524
,,,,,,,,,,,,,,,,
100,5,2,1,MultinomialNB(),0.921,0.922,0,0.886,0,0.922,0.904,0,388,1,0:00:00.603879,0:04:09.070051
,,,,,,,,,,,,,,,,
100,5,2,1,LinearSVC(max_iter=10000),0.972,0.971,0,0.957,0,0.971,0.967,0,388,1,0:11:52.337757,0:04:09.070051
,,,,,,,,,,,,,,,,
100,5,2,1,LogisticRegression(max_iter=10000),0.973,0.972,0,0.958,0,0.972,0.966,0,388,1,0:02:06.137847,0:04:09.070051
,,,,,,,,,,,,,,,,
100,5,2,0.975,MultinomialNB(),0.915,0.916,-0.056,0.879,-0.079,0.916,0.9,-0.066,374,0.964,0:00:00.588832,0:03:56.289741
,,,,,,,,,,,,,,,,
100,5,2,0.975,LinearSVC(max_iter=10000),0.971,0.971,-0.001,0.956,-0.002,0.971,0.965,-0.001,374,0.964,0:11:06.425249,0:03:56.289741
,,,,,,,,,,,,,,,,
100,5,2,0.975,LogisticRegression(max_iter=10000),0.972,0.971,-0.001,0.957,-0.001,0.971,0.963,-0.002,374,0.964,0:02:01.367028,0:03:56.289741
,,,,,,,,,,,,,,,,
100,5,2,0.95,MultinomialNB(),0.909,0.91,-0.062,0.871,-0.087,0.91,0.896,-0.07,346,0.892,0:00:00.551543,0:03:29.730211
,,,,,,,,,,,,,,,,
100,5,2,0.95,LinearSVC(max_iter=10000),0.966,0.966,-0.006,0.949,-0.009,0.966,0.954,-0.011,346,0.892,0:10:45.126321,0:03:29.730211
,,,,,,,,,,,,,,,,
100,5,2,0.95,LogisticRegression(max_iter=10000),0.969,0.968,-0.004,0.951,-0.007,0.968,0.955,-0.01,346,0.892,0:01:55.953504,0:03:29.730211
,,,,,,,,,,,,,,,,
100,5,2,0.925,MultinomialNB(),0.909,0.909,-0.062,0.871,-0.087,0.909,0.896,-0.069,332,0.856,0:00:00.529307,0:03:16.571391
,,,,,,,,,,,,,,,,
100,5,2,0.925,LinearSVC(max_iter=10000),0.966,0.966,-0.006,0.949,-0.008,0.966,0.955,-0.01,332,0.856,0:10:30.564149,0:03:16.571391
,,,,,,,,,,,,,,,,
100,5,2,0.925,LogisticRegression(max_iter=10000),0.968,0.967,-0.005,0.95,-0.008,0.967,0.953,-0.012,332,0.856,0:01:55.344298,0:03:16.571391
,,,,,,,,,,,,,,,,
100,5,2,0.9,MultinomialNB(),0.909,0.909,-0.063,0.87,-0.088,0.909,0.896,-0.07,315,0.812,0:00:00.522439,0:03:02.871517
,,,,,,,,,,,,,,,,
100,5,2,0.9,LinearSVC(max_iter=10000),0.966,0.965,-0.006,0.948,-0.01,0.965,0.954,-0.011,315,0.812,0:12:48.030108,0:03:02.871517
,,,,,,,,,,,,,,,,
100,5,2,0.9,LogisticRegression(max_iter=10000),0.967,0.967,-0.005,0.95,-0.008,0.967,0.954,-0.012,315,0.812,0:01:41.916794,0:03:02.871517
,,,,,,,,,,,,,,,,
100,5,2,0.85,MultinomialNB(),0.905,0.905,-0.066,0.867,-0.091,0.905,0.897,-0.069,276,0.711,0:00:00.475689,0:02:32.684100
,,,,,,,,,,,,,,,,
100,5,2,0.85,LinearSVC(max_iter=10000),0.956,0.955,-0.016,0.934,-0.023,0.955,0.949,-0.016,276,0.711,0:07:57.142021,0:02:32.684100
,,,,,,,,,,,,,,,,
100,5,2,0.85,LogisticRegression(max_iter=10000),0.959,0.957,-0.015,0.936,-0.022,0.957,0.947,-0.019,276,0.711,0:01:30.603593,0:02:32.684100
,,,,,,,,,,,,,,,,
100,5,2,0.8,MultinomialNB(),0.874,0.874,-0.098,0.831,-0.127,0.874,0.88,-0.086,239,0.616,0:00:00.419253,0:02:06.552773
,,,,,,,,,,,,,,,,
100,5,2,0.8,LinearSVC(max_iter=10000),0.956,0.956,-0.016,0.935,-0.023,0.956,0.95,-0.016,239,0.616,0:06:40.024395,0:02:06.552773
,,,,,,,,,,,,,,,,
100,5,2,0.8,LogisticRegression(max_iter=10000),0.957,0.956,-0.016,0.935,-0.023,0.956,0.948,-0.018,239,0.616,0:01:10.317005,0:02:06.552773
,,,,,,,,,,,,,,,,
100,5,2,0.7,MultinomialNB(),0.82,0.819,-0.152,0.777,-0.18,0.819,0.86,-0.106,157,0.405,0:00:00.305968,0:01:24.989801
,,,,,,,,,,,,,,,,
100,5,2,0.7,LinearSVC(max_iter=10000),0.912,0.911,-0.061,0.87,-0.088,0.911,0.885,-0.08,157,0.405,0:04:31.071486,0:01:24.989801
,,,,,,,,,,,,,,,,
100,5,2,0.7,LogisticRegression(max_iter=10000),0.912,0.91,-0.061,0.868,-0.09,0.91,0.878,-0.087,157,0.405,0:00:50.199686,0:01:24.989801
,,,,,,,,,,,,,,,,
100,5,2,0.6,MultinomialNB(),0.783,0.783,-0.189,0.747,-0.211,0.783,0.854,-0.112,68,0.175,0:00:00.172658,0:00:55.914037
,,,,,,,,,,,,,,,,
100,5,2,0.6,LinearSVC(max_iter=10000),0.902,0.902,-0.07,0.856,-0.102,0.902,0.868,-0.097,68,0.175,0:01:21.135918,0:00:55.914037
,,,,,,,,,,,,,,,,
100,5,2,0.6,LogisticRegression(max_iter=10000),0.898,0.898,-0.074,0.847,-0.111,0.898,0.853,-0.112,68,0.175,0:00:21.185372,0:00:55.914037
,,,,,,,,,,,,,,,,
100,10,1,1,MultinomialNB(),0.93,0.931,0,0.897,0,0.931,0.905,0,606,1,0:00:00.967516,0:09:24.035267
,,,,,,,,,,,,,,,,
100,10,1,1,LinearSVC(max_iter=10000),0.972,0.971,0,0.957,0,0.971,0.967,0,606,1,0:19:35.596032,0:09:24.035267
,,,,,,,,,,,,,,,,
100,10,1,1,LogisticRegression(max_iter=10000),0.973,0.971,0,0.957,0,0.971,0.964,0,606,1,0:03:41.338396,0:09:24.035267
,,,,,,,,,,,,,,,,
100,10,1,0.975,MultinomialNB(),0.916,0.916,-0.055,0.879,-0.078,0.916,0.896,-0.068,573,0.946,0:00:00.848583,0:08:34.244280
,,,,,,,,,,,,,,,,
100,10,1,0.975,LinearSVC(max_iter=10000),0.971,0.971,0,0.957,0,0.971,0.966,0.002,573,0.946,0:19:01.753408,0:08:34.244280
,,,,,,,,,,,,,,,,
100,10,1,0.975,LogisticRegression(max_iter=10000),0.973,0.972,0,0.957,0.001,0.972,0.965,0,573,0.946,0:03:13.284956,0:08:34.244280
,,,,,,,,,,,,,,,,
100,10,1,0.95,MultinomialNB(),0.91,0.911,-0.06,0.872,-0.085,0.911,0.893,-0.072,522,0.861,0:00:00.848471,0:07:27.573777
,,,,,,,,,,,,,,,,
100,10,1,0.95,LinearSVC(max_iter=10000),0.967,0.967,-0.004,0.95,-0.007,0.967,0.956,-0.008,522,0.861,0:18:38.652978,0:07:27.573777
,,,,,,,,,,,,,,,,
100,10,1,0.95,LogisticRegression(max_iter=10000),0.969,0.968,-0.003,0.952,-0.005,0.968,0.957,-0.008,522,0.861,0:02:59.774334,0:07:27.573777
,,,,,,,,,,,,,,,,
100,10,1,0.925,MultinomialNB(),0.91,0.911,-0.06,0.871,-0.085,0.911,0.893,-0.072,498,0.822,0:00:00.824297,0:06:47.276234
,,,,,,,,,,,,,,,,
100,10,1,0.925,LinearSVC(max_iter=10000),0.967,0.966,-0.005,0.949,-0.007,0.966,0.955,-0.009,498,0.822,0:17:10.525392,0:06:47.276234
,,,,,,,,,,,,,,,,
100,10,1,0.925,LogisticRegression(max_iter=10000),0.968,0.967,-0.004,0.95,-0.007,0.967,0.953,-0.011,498,0.822,0:02:57.129655,0:06:47.276234
,,,,,,,,,,,,,,,,
100,10,1,0.9,MultinomialNB(),0.91,0.911,-0.06,0.872,-0.085,0.911,0.893,-0.072,474,0.782,0:00:00.764158,0:06:16.343055
,,,,,,,,,,,,,,,,
100,10,1,0.9,LinearSVC(max_iter=10000),0.965,0.965,-0.006,0.948,-0.009,0.965,0.954,-0.01,474,0.782,0:16:18.085635,0:06:16.343055
,,,,,,,,,,,,,,,,
100,10,1,0.9,LogisticRegression(max_iter=10000),0.968,0.967,-0.004,0.95,-0.007,0.967,0.954,-0.01,474,0.782,0:02:20.590594,0:06:16.343055
,,,,,,,,,,,,,,,,
100,10,1,0.85,MultinomialNB(),0.901,0.902,-0.07,0.86,-0.096,0.902,0.887,-0.077,409,0.675,0:00:00.691966,0:05:01.462934
,,,,,,,,,,,,,,,,
100,10,1,0.85,LinearSVC(max_iter=10000),0.956,0.955,-0.016,0.934,-0.023,0.955,0.949,-0.016,409,0.675,0:13:59.827933,0:05:01.462934
,,,,,,,,,,,,,,,,
100,10,1,0.85,LogisticRegression(max_iter=10000),0.958,0.957,-0.014,0.936,-0.021,0.957,0.947,-0.018,409,0.675,0:02:16.748779,0:05:01.462934
,,,,,,,,,,,,,,,,
100,10,1,0.8,MultinomialNB(),0.872,0.872,-0.099,0.829,-0.128,0.872,0.877,-0.087,353,0.583,0:00:00.607212,0:04:07.354721
,,,,,,,,,,,,,,,,
100,10,1,0.8,LinearSVC(max_iter=10000),0.956,0.956,-0.015,0.935,-0.022,0.956,0.95,-0.014,353,0.583,0:14:26.839041,0:04:07.354721
,,,,,,,,,,,,,,,,
100,10,1,0.8,LogisticRegression(max_iter=10000),0.957,0.956,-0.015,0.935,-0.022,0.956,0.948,-0.017,353,0.583,0:01:19.804601,0:04:07.354721
,,,,,,,,,,,,,,,,
100,10,1,0.7,MultinomialNB(),0.82,0.82,-0.151,0.778,-0.179,0.82,0.86,-0.105,226,0.373,0:00:00.402430,0:02:32.252631
,,,,,,,,,,,,,,,,
100,10,1,0.7,LinearSVC(max_iter=10000),0.912,0.911,-0.06,0.869,-0.087,0.911,0.884,-0.08,226,0.373,0:09:56.927602,0:02:32.252631
,,,,,,,,,,,,,,,,
100,10,1,0.7,LogisticRegression(max_iter=10000),0.912,0.91,-0.061,0.868,-0.089,0.91,0.878,-0.086,226,0.373,0:00:55.593085,0:02:32.252631
,,,,,,,,,,,,,,,,
100,10,1,0.6,MultinomialNB(),0.9,0.9,-0.071,0.852,-0.105,0.9,0.861,-0.103,92,0.152,0:00:00.226878,0:01:30.981667
,,,,,,,,,,,,,,,,
100,10,1,0.6,LinearSVC(max_iter=10000),0.903,0.902,-0.069,0.856,-0.101,0.902,0.868,-0.096,92,0.152,0:02:12.244471,0:01:30.981667
,,,,,,,,,,,,,,,,
100,10,1,0.6,LogisticRegression(max_iter=10000),0.898,0.898,-0.074,0.847,-0.11,0.898,0.853,-0.111,92,0.152,0:00:31.538956,0:01:30.981667
,,,,,,,,,,,,,,,,
100,10,2,1,MultinomialNB(),0.93,0.93,0,0.897,0,0.93,0.905,0,600,1,0:00:00.976498,0:09:13.591137
,,,,,,,,,,,,,,,,
100,10,2,1,LinearSVC(max_iter=10000),0.972,0.971,0,0.957,0,0.971,0.967,0,600,1,0:19:16.622065,0:09:13.591137
,,,,,,,,,,,,,,,,
100,10,2,1,LogisticRegression(max_iter=10000),0.973,0.971,0,0.957,0,0.971,0.964,0,600,1,0:03:00.434047,0:09:13.591137
,,,,,,,,,,,,,,,,
100,10,2,0.975,MultinomialNB(),0.915,0.916,-0.055,0.878,-0.079,0.916,0.896,-0.069,570,0.95,0:00:00.874853,0:08:28.571076
,,,,,,,,,,,,,,,,
100,10,2,0.975,LinearSVC(max_iter=10000),0.971,0.971,0,0.957,0,0.971,0.966,0.002,570,0.95,0:18:54.965071,0:08:28.571076
,,,,,,,,,,,,,,,,
100,10,2,0.975,LogisticRegression(max_iter=10000),0.973,0.972,0.001,0.958,0.001,0.972,0.965,0.001,570,0.95,0:03:28.102284,0:08:28.571076
,,,,,,,,,,,,,,,,
100,10,2,0.95,MultinomialNB(),0.91,0.911,-0.06,0.872,-0.085,0.911,0.892,-0.072,520,0.867,0:00:00.875455,0:07:15.931258
,,,,,,,,,,,,,,,,
100,10,2,0.95,LinearSVC(max_iter=10000),0.967,0.967,-0.005,0.95,-0.007,0.967,0.956,-0.008,520,0.867,0:18:42.509237,0:07:15.931258
,,,,,,,,,,,,,,,,
100,10,2,0.95,LogisticRegression(max_iter=10000),0.969,0.968,-0.003,0.952,-0.005,0.968,0.956,-0.008,520,0.867,0:02:27.462141,0:07:15.931258
,,,,,,,,,,,,,,,,
100,10,2,0.925,MultinomialNB(),0.91,0.911,-0.06,0.872,-0.085,0.911,0.892,-0.072,496,0.827,0:00:00.823728,0:06:45.596824
,,,,,,,,,,,,,,,,
100,10,2,0.925,LinearSVC(max_iter=10000),0.967,0.966,-0.005,0.949,-0.007,0.966,0.955,-0.009,496,0.827,0:17:20.003424,0:06:45.596824
,,,,,,,,,,,,,,,,
100,10,2,0.925,LogisticRegression(max_iter=10000),0.968,0.967,-0.004,0.95,-0.007,0.967,0.953,-0.011,496,0.827,0:02:38.951602,0:06:45.596824
,,,,,,,,,,,,,,,,
100,10,2,0.9,MultinomialNB(),0.91,0.911,-0.06,0.872,-0.085,0.911,0.892,-0.072,472,0.787,0:00:00.777001,0:06:15.229460
,,,,,,,,,,,,,,,,
100,10,2,0.9,LinearSVC(max_iter=10000),0.965,0.965,-0.006,0.948,-0.009,0.965,0.954,-0.01,472,0.787,0:16:10.679674,0:06:15.229460
,,,,,,,,,,,,,,,,
100,10,2,0.9,LogisticRegression(max_iter=10000),0.968,0.967,-0.004,0.95,-0.007,0.967,0.954,-0.01,472,0.787,0:02:41.961156,0:06:15.229460
,,,,,,,,,,,,,,,,
100,10,2,0.85,MultinomialNB(),0.901,0.901,-0.07,0.86,-0.097,0.901,0.887,-0.078,407,0.678,0:00:00.681763,0:04:59.847074
,,,,,,,,,,,,,,,,
100,10,2,0.85,LinearSVC(max_iter=10000),0.956,0.955,-0.016,0.934,-0.023,0.955,0.949,-0.016,407,0.678,0:14:58.254451,0:04:59.847074
,,,,,,,,,,,,,,,,
100,10,2,0.85,LogisticRegression(max_iter=10000),0.958,0.957,-0.014,0.936,-0.021,0.957,0.947,-0.018,407,0.678,0:02:09.858701,0:04:59.847074
,,,,,,,,,,,,,,,,
100,10,2,0.8,MultinomialNB(),0.882,0.882,-0.089,0.84,-0.117,0.882,0.884,-0.081,351,0.585,0:00:00.567922,0:04:02.759191
,,,,,,,,,,,,,,,,
100,10,2,0.8,LinearSVC(max_iter=10000),0.956,0.956,-0.015,0.935,-0.022,0.956,0.95,-0.014,351,0.585,0:14:09.923810,0:04:02.759191
,,,,,,,,,,,,,,,,
